	Education	Marital_Status	Income	Recency	Complain	Response	Age	Kids	MntTotal	NumTotal	TotalAccepted	AvgWeb	YearsACustomer	Frequency
1559	0	1	70179.0	10	0	0	47	1	1034	26	0	1.4	10	26
1560	0	0	39922.0	30	0	0	40	1	156	9	0	0.38	10	9
1561	0	0	49681.0	66	0	0	47	2	458	21	0	1.0	10	21
1562	0	0	24645.0	16	0	0	35	1	17	4	0	0.12	11	4
1563	0	1	79865.0	12	0	0	69	1	792	21	0	5.0	9	21
1564	0	0	44322.0	30	0	0	38	1	92	8	0	0.38	9	8
1565	0	1	47958.0	8	0	0	71	1	407	16	0	1.2	10	16
1566	0	1	63972.0	93	0	0	59	1	1269	23	1	1.25	11	23
1567	0	0	75315.0	14	0	0	69	1	841	23	0	2.5	9	23
1568	0	0	55517.0	53	0	1	73	2	633	23	0	1.22	11	23
1569	0	0	75283.0	26	0	0	66	3	1019	25	0	1.5	10	25
1570	0	1	82800.0	23	0	1	77	0	1315	26	2	2.33	11	26
1571	0	0	38998.0	92	1	0	69	2	54	8	0	0.25	11	8
1572	0	1	90638.0	29	0	1	32	0	2525	18	1	3.0	9	18
1573	0	0	27161.0	41	0	0	37	1	52	5	0	0.14	10	5
1574	0	0	42014.0	56	0	1	46	1	436	20	0	0.88	11	20
1575	0	0	38201.0	19	0	0	63	1	268	15	0	0.62	10	15
1576	0	0	45203.0	4	0	1	41	2	147	8	0	0.5	9	8
1577	0	0	81574.0	89	0	0	76	0	1798	18	2	4.0	9	18
1578	0	0	34935.0	71	0	0	31	0	137	8	0	0.29	10	8
1579	0	1	60482.0	81	0	0	47	1	507	17	0	1.0	10	17
1580	0	0	34633.0	31	0	0	67	3	15	4	0	0.17	9	4
1581	0	0	78093.0	53	0	0	76	0	1105	17	0	4.0	10	17
1582	0	1	82460.0	78	0	0	73	0	974	15	0	5.0	10	15
1583	0	0	45903.0	80	0	0	57	1	66	8	0	0.5	9	8
1584	0	1	81361.0	18	0	1	36	0	778	27	0	3.0	9	27
1585	0	1	35860.0	37	0	1	50	2	49	6	1	0.2	9	6
1586	0	0	40442.0	52	0	1	71	2	169	12	0	0.43	11	12
1587	0	0	61482.0	39	0	0	58	0	299	12	0	1.5	9	12
1588	0	0	34968.0	11	0	0	43	1	221	17	0	0.43	10	17
1589	0	0	75794.0	33	0	0	36	0	1682	25	1	2.33	10	25
1590	0	0	31497.0	22	0	0	61	1	155	10	0	0.38	11	10
1591	0	0	74268.0	83	0	0	68	0	892	13	0	2.0	10	13
1592	1	0	13724.0	43	0	0	35	1	58	5	1	0.22	11	5
1593	0	0	45143.0	74	0	0	58	1	311	15	0	0.86	10	15
1594	0	1	52569.0	54	0	0	56	1	95	7	0	0.67	9	7
1595	0	1	48432.0	3	0	1	50	1	424	19	0	0.88	11	19
1596	0	0	17144.0	96	0	0	63	2	47	12	0	0.43	9	12
1597	0	1	36108.0	68	0	0	39	1	339	15	1	0.78	10	15
1598	0	0	76445.0	2	0	0	52	1	1410	21	0	0.33	11	21
1599	0	0	36663.0	40	0	0	48	1	35	6	0	0.5	9	6
1600	0	0	53843.0	64	0	0	58	1	562	20	0	1.14	10	20
1601	0	0	90226.0	26	0	0	67	0	2352	24	1	2.0	11	24
1602	0	1	70638.0	69	0	0	68	0	1334	20	1	1.33	10	20
1603	0	0	44512.0	57	0	0	63	2	32	6	0	0.25	10	6
1604	0	0	27116.0	78	0	0	62	2	41	7	0	0.29	9	7
1605	0	0	54072.0	71	0	0	60	2	39	5	0	0.25	10	5
1606	0	0	71855.0	59	0	0	46	1	1141	25	0	1.67	10	25
1607	0	1	51250.0	28	0	0	33	1	710	24	1	1.11	10	24
1608	0	0	60432.0	61	0	0	50	1	401	19	0	1.17	9	19
1609	0	0	65526.0	22	0	0	59	1	506	17	0	2.0	9	17
1610	0	1	68655.0	95	0	0	35	0	1538	21	0	1.33	11	21
1611	0	0	12393.0	38	0	0	45	0	57	6	0	0.22	11	6
1612	0	1	64509.0	19	0	1	33	0	1722	19	1	1.5	10	19
1613	0	1	33955.0	92	0	0	48	1	270	15	0	0.62	10	15
1614	0	0	31353.0	24	0	1	46	2	31	6	0	0.12	10	6
1615	0	0	55434.0	21	0	0	39	1	882	24	0	1.25	10	24
1616	0	0	28359.0	35	0	0	40	1	16	4	0	0.14	10	4
1617	0	1	57100.0	9	0	0	36	1	311	14	0	1.0	9	14
1618	0	0	69139.0	23	0	0	58	1	227	11	0	1.0	9	11
1619	0	0	52973.0	92	0	0	67	1	1152	31	0	1.12	11	31
1620	0	0	51717.0	55	0	0	58	1	122	8	1	0.43	10	8
1621	0	0	18793.0	14	0	0	52	1	77	9	0	0.25	10	9
1622	0	0	66664.0	78	0	0	41	0	1289	19	0	1.67	11	19
1623	0	1	50664.0	64	0	0	64	2	561	24	0	0.89	10	24
1624	0	0	54414.0	49	0	0	60	2	211	13	0	0.75	10	13
1625	0	0	54549.0	8	0	0	71	1	233	12	0	0.71	9	12
1626	0	1	47111.0	35	0	0	52	1	1092	21	0	0.33	11	21
1627	0	1	41003.0	11	0	0	60	0	601	17	0	1.0	10	17
1628	0	0	19444.0	8	0	1	41	1	54	10	0	0.57	9	10
1629	0	0	36301.0	53	0	0	47	1	78	7	0	0.43	10	7
1630	0	0	73059.0	36	0	0	76	1	1095	26	0	2.25	10	26
1631	0	0	42731.0	64	0	0	54	1	244	13	0	0.8	10	13
1632	0	0	52854.0	43	0	0	64	2	116	9	0	0.4	9	9
1633	0	0	22775.0	40	0	0	45	1	15	4	0	0.12	10	4
1634	0	0	46681.0	52	0	0	75	2	425	16	0	0.8	10	16
1635	0	0	59821.0	11	0	0	68	1	734	26	0	1.38	10	26
1636	0	1	50002.0	21	0	0	69	1	638	19	0	1.14	10	19
1637	0	0	69755.0	23	0	0	78	0	894	22	0	3.0	10	22
1638	0	0	44078.0	17	0	0	54	2	41	7	0	0.4	9	7
1639	0	0	30560.0	6	0	0	47	1	31	5	0	0.14	10	5
1640	0	0	35924.0	56	0	0	54	2	34	5	0	0.2	9	5
1641	0	1	64140.0	71	0	1	59	2	1750	18	3	0.4	10	18
1642	0	0	56386.0	51	0	0	42	2	612	25	0	1.0	11	25
1643	1	0	24594.0	94	0	0	44	1	29	5	0	0.2	10	5
1644	0	0	75774.0	27	0	0	42	1	823	21	0	1.75	9	21
1645	0	1	39228.0	1	0	0	63	0	20	4	0	0.0	10	4
1646	0	0	58494.0	56	0	0	49	1	396	16	0	1.0	10	16
1647	0	1	58684.0	71	0	0	42	0	813	21	1	2.5	9	21
1648	0	1	57136.0	18	0	1	56	0	1179	20	0	1.17	10	20
1649	0	1	56551.0	48	0	0	73	2	138	10	0	0.5	9	10
1650	0	0	22448.0	86	0	0	41	1	55	9	0	0.67	9	9
1651	0	1	82014.0	48	0	1	62	0	1511	22	0	0.5	11	22
1652	0	1	34213.0	2	0	1	60	2	117	9	0	0.33	11	9
1653	0	0	157146.0	13	0	0	46	0	1730	28	0	0.0	10	28
1654	0	1	25358.0	57	0	0	76	1	32	6	0	0.17	10	6
1655	0	1	35544.0	77	0	0	45	1	67	6	0	0.29	9	6
1656	0	0	36634.0	0	0	0	69	1	335	15	0	0.71	10	15
1657	0	0	62670.0	57	0	0	69	1	825	22	0	1.67	9	22
1658	0	0	50334.0	24	0	0	51	1	694	23	0	1.17	10	23
1659	0	1	72066.0	55	0	1	42	0	1792	17	2	2.0	9	17
1660	0	1	50729.0	62	0	0	65	2	496	24	0	1.0	10	24
1661	0	0	34916.0	89	0	0	55	2	231	13	0	0.56	10	13
1662	0	1	64892.0	77	0	0	47	1	902	24	0	1.5	9	24
1663	0	1	43602.0	45	0	0	57	2	68	9	0	0.5	9	9
1664	0	1	33996.0	46	0	0	34	0	71	6	0	0.25	10	6
1665	0	1	41473.0	80	0	0	38	1	76	6	0	0.29	10	6
1666	0	0	63246.0	60	0	0	56	2	772	22	0	1.5	10	22
1667	0	0	36732.0	71	0	0	64	2	47	9	0	0.5	10	9
1668	0	0	69084.0	43	0	0	53	1	1586	25	0	0.88	10	25
1669	0	0	77766.0	97	0	1	56	1	1529	34	1	1.83	10	34
1670	0	1	37929.0	49	0	1	38	0	265	13	2	0.57	10	13
1671	0	0	86610.0	66	0	0	72	0	1603	18	0	2.5	10	18
1672	0	0	80141.0	20	0	1	37	0	2091	22	1	1.17	10	22
1673	0	0	72635.0	54	0	0	68	0	981	21	1	2.0	10	21
1674	0	0	69016.0	61	0	0	53	1	1533	34	0	1.6	11	34
1675	0	0	20193.0	18	0	0	32	0	82	7	0	0.25	11	7
1676	0	0	27573.0	45	0	0	48	1	244	14	0	0.62	10	14
1677	1	1	15862.0	26	0	0	44	1	36	5	0	0.12	10	5
1678	0	0	49544.0	0	0	0	47	1	404	16	0	0.71	10	16
1679	0	0	33228.0	28	0	0	43	1	71	6	0	0.29	9	6
1680	0	0	70440.0	49	0	0	45	0	1572	23	1	1.67	10	23
1681	0	0	38232.0	84	0	0	52	2	122	11	0	0.6	9	11
1682	0	0	22554.0	38	0	0	68	2	41	10	0	0.4	11	10
1683	0	0	23536.0	53	0	0	40	1	10	4	0	0.0	9	4
1684	0	0	49413.0	88	0	0	71	1	304	13	0	0.8	10	13
1685	0	0	42231.0	99	0	0	54	2	37	5	0	0.2	9	5
1686	0	1	78789.0	12	0	1	43	0	1754	16	0	2.0	11	16
1687	0	0	56534.0	35	0	1	55	1	815	25	2	1.25	10	25
1688	0	1	58350.0	5	0	0	52	1	1001	27	0	1.33	10	27
1689	0	1	81217.0	77	0	0	34	0	1157	22	0	3.0	10	22
1690	0	1	49090.0	45	0	0	72	1	688	21	0	1.0	10	21
1691	0	1	61787.0	71	0	0	36	0	1319	19	0	1.6	10	19
1692	0	0	18169.0	40	0	0	38	1	21	4	0	0.12	10	4
1693	0	1	24336.0	82	0	0	42	1	31	4	0	0.14	11	4
1694	0	0	18222.0	70	0	0	33	0	67	6	0	0.25	11	6
1695	0	1	62335.0	87	0	0	71	1	708	21	0	1.5	10	21
1696	0	0	42033.0	95	0	0	52	2	25	4	0	0.14	11	4
1697	0	0	86580.0	72	0	0	40	0	746	11	1	4.0	10	11
1698	0	1	41437.0	5	0	0	66	2	32	5	0	0.14	11	5
1699	0	1	73705.0	86	0	0	72	2	1695	25	0	1.8	9	25
1700	0	0	61064.0	80	0	0	47	1	1080	28	0	1.33	11	28
1701	0	0	38452.0	62	0	0	68	2	72	9	0	0.43	9	9
1702	0	1	18358.0	49	0	0	34	1	57	10	0	0.43	10	10
1703	0	0	55012.0	85	0	0	50	1	660	25	0	1.6	9	25
1704	1	0	9722.0	7	0	1	50	1	103	11	0	0.38	11	11
1705	0	0	38175.0	6	0	0	39	1	153	11	0	0.43	10	11
1706	0	0	58656.0	25	0	0	67	1	1220	32	1	1.17	11	32
1707	0	0	52117.0	55	0	0	58	1	279	13	0	0.71	11	13
1708	0	0	64813.0	81	0	0	45	1	745	20	0	1.4	9	20
1709	0	0	54222.0	98	0	0	50	1	264	12	0	1.0	9	12
1710	0	0	83512.0	31	0	1	37	0	2157	22	4	4.0	9	22
1711	0	0	77520.0	30	0	1	64	1	1526	23	3	2.0	10	23
1712	0	0	41154.0	98	0	0	45	1	69	6	0	0.2	10	6
1713	0	0	80398.0	92	0	0	57	0	1597	26	1	1.67	11	26
1714	1	1	18746.0	41	0	0	31	1	64	8	0	0.5	9	8
1715	0	0	35196.0	68	0	0	39	1	497	18	0	0.75	11	18
1716	0	1	60230.0	78	0	0	67	1	1067	17	0	1.2	10	17
1717	0	0	22108.0	46	0	0	46	2	31	7	0	0.29	9	7
1718	0	0	44392.0	71	0	0	49	2	211	14	0	0.57	10	14
1719	0	0	55424.0	6	0	1	47	1	877	25	1	1.17	11	25
1720	0	0	17688.0	82	1	0	44	1	11	4	0	0.12	10	4
1721	0	0	92491.0	71	0	1	40	0	2034	25	3	2.33	10	25
1722	0	1	90273.0	32	0	1	32	0	1991	19	3	2.5	10	19
1723	0	1	82571.0	28	0	0	61	0	1686	24	1	3.0	9	24
1724	0	1	38513.0	20	0	1	41	1	324	17	0	0.75	9	17
1725	0	1	16653.0	10	0	1	44	1	69	9	0	0.33	9	9
1726	0	0	42586.0	7	0	1	68	2	252	16	0	0.5	11	16
1727	1	1	23529.0	67	0	0	58	1	54	5	0	0.17	10	5
1728	0	0	74881.0	48	0	0	62	2	964	27	0	1.8	10	27
1729	0	0	71107.0	61	0	0	72	1	1327	28	0	1.75	10	28
1730	0	0	46910.0	36	0	0	59	2	68	7	0	0.33	9	7
1731	0	0	18690.0	77	0	0	64	0	60	5	0	0.12	11	5
1732	0	1	37244.0	90	0	0	68	2	55	5	1	0.14	10	5
1733	0	0	82427.0	35	0	0	57	0	1456	21	1	3.0	9	21
1734	0	1	75342.0	38	0	0	65	1	563	18	0	1.25	10	18
1735	0	1	70044.0	46	0	0	69	1	1504	26	0	1.4	10	26
1736	0	1	79146.0	33	0	0	56	2	564	19	0	1.33	9	19
1737	0	0	77437.0	70	0	0	60	0	1125	23	1	4.0	10	23
1738	0	0	54984.0	51	0	0	64	1	358	17	1	0.86	9	17
1739	0	0	42403.0	18	0	0	52	1	42	5	0	0.12	10	5
1740	0	0	55761.0	97	0	0	59	1	184	10	1	0.67	9	10
1741	0	0	37292.0	32	0	0	40	1	460	19	0	0.75	10	19
1742	0	1	45576.0	9	0	1	78	0	145	8	0	0.38	9	8
1743	0	0	70321.0	6	0	1	76	0	1376	25	0	1.5	10	25
1744	0	1	58086.0	80	0	0	54	1	792	23	0	1.38	10	23
1745	0	0	81795.0	74	0	0	71	0	1382	23	0	2.0	11	23
1746	1	0	28389.0	49	0	0	76	0	28	4	0	0.14	11	4
1747	0	0	66835.0	21	0	0	77	0	1033	24	0	3.0	10	24
1748	0	1	69901.0	95	0	0	54	1	882	23	0	1.4	10	23
1749	0	0	80360.0	56	0	0	74	0	2231	15	3	2.0	10	15
1750	0	0	63342.0	48	0	1	62	1	1101	19	1	1.33	11	19
1751	0	0	44989.0	26	0	0	49	1	369	16	0	0.83	11	16
1752	0	1	31859.0	3	0	0	43	1	48	5	0	0.14	9	5
1753	0	1	51569.0	39	0	1	74	1	467	19	1	0.88	10	19
1754	0	1	30372.0	33	0	0	52	2	44	8	0	0.29	11	8
1755	1	1	16014.0	42	0	0	44	2	38	10	0	0.33	10	10
1756	0	0	41120.0	80	0	0	55	2	81	9	0	0.33	10	9
1757	0	1	39763.0	9	0	1	52	1	167	10	0	0.56	10	10
1758	0	0	38725.0	52	0	0	68	2	45	7	0	0.25	9	7
1759	0	0	77981.0	78	0	0	51	1	664	21	0	1.4	10	21
1760	0	0	62905.0	68	0	0	59	1	622	20	0	1.75	10	20
1761	0	1	13533.0	45	0	0	44	1	48	7	0	0.29	10	7
1762	0	0	59481.0	47	0	0	48	1	461	16	0	1.5	10	16
1763	0	0	72117.0	34	0	0	46	1	1073	26	0	1.8	10	26
1764	0	0	21955.0	81	0	0	37	1	55	8	0	0.33	10	8
1765	0	0	67131.0	72	0	0	67	1	976	26	0	1.5	10	26
1766	0	1	36802.0	23	0	0	43	1	20	5	0	0.2	9	5
1767	0	0	71853.0	29	0	0	41	0	1149	17	0	2.0	10	17
1768	1	0	28249.0	80	0	0	62	0	43	6	0	0.33	9	6
1769	0	0	47808.0	30	0	0	48	1	224	10	1	0.43	10	10
1770	0	1	25509.0	15	0	1	49	1	101	9	0	0.33	11	9
1771	0	0	51012.0	86	0	0	77	0	209	10	0	0.67	10	10
1772	0	1	70596.0	68	0	0	38	0	968	21	0	1.5	11	21
1773	0	0	85431.0	54	0	0	71	0	1165	17	0	0.0	10	17
1774	0	0	42664.0	44	0	0	56	1	24	5	0	0.17	9	5
1775	0	0	42586.0	7	0	1	68	2	252	16	0	0.5	11	16
1776	0	1	29760.0	87	0	0	38	1	165	12	0	0.38	11	12
1777	0	0	28973.0	59	0	0	46	0	269	13	0	0.62	11	13
1778	0	0	39435.0	16	0	0	50	1	102	7	0	0.43	10	7
1779	0	0	65370.0	1	0	0	39	0	461	19	0	2.0	10	19
1780	1	1	20194.0	64	0	0	44	1	47	7	0	0.33	11	7
1781	0	1	42473.0	72	0	0	47	2	144	10	0	0.4	9	10
1782	0	0	64590.0	98	0	0	55	0	1338	24	0	1.5	11	24
1783	0	0	71232.0	91	0	0	64	1	917	25	0	1.57	10	25
1784	0	0	34600.0	8	0	1	52	2	318	17	0	0.62	10	17
1785	0	1	46904.0	20	0	0	56	2	253	14	0	0.62	11	14
1786	0	0	49094.0	6	0	0	50	1	502	20	0	1.0	11	20
1787	0	0	36075.0	54	0	0	40	1	119	7	0	0.33	10	7
1788	0	0	60839.0	72	0	0	44	2	1250	29	0	0.25	11	29
1789	0	0	77298.0	46	0	0	44	1	969	24	0	2.0	10	24
1790	0	0	34026.0	11	0	0	73	2	76	9	0	0.4	10	9
1791	0	1	48918.0	21	0	0	60	2	62	7	0	0.25	9	7
1792	0	0	82122.0	89	0	0	61	0	1382	26	1	3.0	10	26
1793	0	1	37697.0	82	0	0	47	1	84	7	0	0.33	9	7
1794	0	0	34074.0	69	0	0	71	2	255	14	1	0.5	10	14
1795	0	0	28520.0	55	0	0	63	2	43	5	0	0.17	10	5
1796	0	1	62535.0	13	0	0	68	1	398	14	0	1.0	10	14
1797	0	1	36273.0	80	0	0	46	1	76	8	0	0.5	9	8
1798	0	0	63404.0	97	0	0	59	2	902	15	1	1.5	9	15
1799	0	0	75774.0	27	0	0	42	1	823	21	0	1.75	9	21
1800	0	0	78416.0	99	0	0	47	1	1179	26	0	2.33	9	26
1801	0	0	75702.0	87	0	0	49	1	1921	29	1	1.67	11	29
1802	0	0	59385.0	85	0	0	72	2	185	10	0	0.6	10	10
1803	0	1	37070.0	30	0	1	57	2	433	23	0	0.71	10	23
1804	0	0	44689.0	82	0	0	72	2	34	6	1	0.14	9	6
1805	0	0	53977.0	21	0	0	65	1	907	27	0	1.0	10	27
1806	0	1	7144.0	92	0	0	57	2	416	25	0	0.0	10	25
1807	0	1	18701.0	95	0	0	59	2	44	10	0	0.4	10	10
1808	0	0	90369.0	2	0	1	67	0	1588	17	0	4.0	9	17
1809	0	1	63159.0	74	0	0	49	0	1797	17	1	1.0	11	17
1810	0	0	37758.0	49	0	0	57	2	40	6	0	0.12	11	6
1811	0	1	46757.0	71	0	0	60	1	1143	21	0	0.44	11	21
1812	0	0	79734.0	72	0	0	54	0	914	14	1	4.0	9	14
1813	0	0	63207.0	68	0	0	31	0	1502	12	1	0.29	10	12
1814	0	1	72071.0	4	0	0	69	1	1338	20	0	2.5	10	20
1815	0	0	21840.0	80	0	0	40	1	27	5	0	0.11	10	5
1816	0	0	58582.0	15	0	0	41	1	763	22	1	1.8	10	22
1817	0	1	72282.0	70	0	1	72	0	1331	22	0	0.71	10	22
1818	0	0	50387.0	91	0	0	67	2	525	19	0	1.2	10	19
1819	0	0	32583.0	10	0	0	62	2	9	4	0	0.14	9	4
1820	0	0	62568.0	99	0	0	61	1	953	16	1	1.25	9	16
1821	0	1	44635.0	25	0	0	52	2	68	7	0	0.29	10	7
1822	0	1	33316.0	34	0	0	52	2	131	10	0	0.33	10	10
1823	0	0	63967.0	57	0	0	55	1	882	23	0	2.0	10	23
1824	0	0	52513.0	84	0	0	45	0	1149	25	0	1.29	11	25
1825	0	0	25293.0	51	0	0	54	1	37	5	0	0.12	10	5
1826	0	1	54111.0	97	0	0	58	1	388	15	0	1.0	10	15
1827	0	0	78394.0	13	0	1	37	0	1428	16	0	2.0	10	16
1828	0	0	80739.0	92	0	0	65	0	1633	24	0	3.0	10	24
1829	0	0	22669.0	30	0	1	48	1	173	10	0	0.44	10	10
1830	0	1	29236.0	30	0	0	36	1	99	9	0	0.44	10	9
1831	0	0	44911.0	11	0	0	64	1	215	12	0	0.57	10	12
1832	0	0	54693.0	72	0	0	61	1	929	31	0	1.0	10	31
1833	0	0	48186.0	39	0	0	49	1	219	12	0	0.57	9	12
1834	0	0	54809.0	0	0	1	46	2	174	12	0	0.5	10	12
1835	0	0	41580.0	15	0	0	45	2	92	9	0	0.4	11	9
1836	0	0	80336.0	12	0	0	53	0	1052	25	0	2.0	10	25
1837	0	0	47743.0	56	0	0	66	1	275	14	1	0.67	10	14
1838	0	0	62972.0	39	0	0	68	1	587	16	0	1.17	11	16
1839	0	1	57333.0	55	0	1	69	1	1662	33	0	1.33	11	33
1840	0	0	32313.0	60	0	0	41	1	159	11	0	0.44	10	11
1841	0	1	84953.0	73	0	1	70	0	1024	18	3	1.5	10	18
1842	0	1	27071.0	90	0	0	55	1	35	7	0	0.33	9	7
1843	0	0	68148.0	86	0	0	66	0	1042	15	0	2.0	10	15
1844	0	0	65735.0	37	0	0	58	2	395	19	0	0.86	10	19
1845	0	0	86836.0	7	0	1	48	0	557	23	3	1.2	11	23
1846	0	0	4023.0	29	0	0	60	2	9	15	0	0.0	9	15
1847	0	0	30093.0	19	0	0	33	0	69	6	0	0.29	10	6
1848	0	0	57705.0	14	0	0	57	1	486	18	0	1.33	9	18
1849	0	1	25008.0	72	0	0	35	1	34	6	0	0.12	9	6
1850	0	1	83257.0	56	1	1	28	0	1365	28	2	0.83	11	28
1851	0	0	22280.0	85	0	0	48	1	13	4	0	0.12	10	4
1852	0	0	72159.0	62	0	0	45	0	1401	21	0	2.0	11	21
1853	0	0	64260.0	1	0	1	62	0	1574	14	0	1.33	10	14
1854	0	1	82733.0	28	0	1	39	0	1323	20	0	2.0	10	20
1855	0	1	74290.0	70	0	0	52	1	1217	32	2	1.67	10	32
1856	0	1	58217.0	84	0	0	72	3	103	7	0	0.33	11	7
1857	0	0	21024.0	89	0	0	47	0	84	7	0	0.29	10	7
1858	0	0	70116.0	73	0	0	51	0	1536	23	0	2.0	10	23
1859	0	0	54006.0	42	0	0	38	1	581	18	0	1.14	11	18
1860	0	0	69063.0	16	0	0	57	1	928	14	0	1.67	11	14
1861	0	1	11448.0	16	0	0	48	0	14	4	0	0.17	10	4
1862	0	1	61825.0	56	0	0	44	1	424	15	0	1.0	10	15
1863	0	0	70886.0	65	0	0	52	1	960	14	0	2.5	10	14
1864	0	0	69109.0	10	0	1	41	0	1555	20	1	1.5	11	20
1865	0	1	60208.0	13	0	1	50	2	656	29	1	1.14	11	29
1866	0	0	32889.0	78	0	0	55	2	55	9	0	0.4	10	9
1867	0	1	34738.0	51	0	0	39	1	20	5	0	0.17	9	5
1868	0	0	30538.0	27	0	0	52	1	367	17	0	0.9	11	17
1869	0	0	82326.0	30	0	1	46	0	2257	22	3	2.5	9	22
1870	0	1	26642.0	71	0	0	56	1	42	7	0	0.33	9	7
1871	0	1	69932.0	97	0	0	59	1	1049	26	0	1.75	10	26
1872	0	1	44503.0	83	0	0	51	2	48	7	0	0.33	9	7
1873	0	1	60200.0	3	0	0	75	1	685	25	0	1.0	10	25
1874	0	1	49638.0	71	0	0	71	1	39	5	0	0.5	9	5
1875	0	1	23830.0	3	0	0	36	0	43	5	0	0.14	9	5
1876	0	1	33051.0	15	0	1	64	0	835	21	0	1.0	11	21
1877	0	0	72905.0	52	0	0	65	0	1515	20	1	3.0	9	20
1878	0	0	69702.0	8	0	0	72	1	1039	26	0	1.75	10	26
1879	0	1	70300.0	89	0	0	48	1	1596	26	0	0.62	10	26
1880	0	0	70643.0	66	0	1	39	0	1828	18	0	0.83	11	18
1881	0	0	30396.0	22	0	1	54	1	34	6	1	0.14	9	6
1882	0	1	50616.0	56	0	0	55	1	149	10	0	0.57	9	10
1883	0	1	62772.0	74	0	0	54	1	946	23	1	2.5	10	23
1884	0	1	30298.0	48	0	0	38	0	28	6	0	0.33	9	6
1885	0	1	52413.0	67	0	0	39	1	450	17	0	1.0	11	17
1886	0	0	44155.0	24	0	0	66	2	46	5	0	0.25	9	5
1887	0	1	86979.0	67	0	1	52	0	1702	16	1	2.5	10	16
1888	0	0	76532.0	38	0	0	48	2	820	25	0	1.8	10	25
1889	0	0	42081.0	86	0	0	41	1	382	15	1	1.0	10	15
1890	0	0	67546.0	90	0	0	35	0	2126	20	0	1.33	11	20
1891	0	0	88420.0	87	0	0	34	0	2069	20	3	4.0	9	20
1892	0	0	31158.0	62	0	0	38	1	72	7	0	0.25	10	7
1893	0	1	61671.0	23	0	0	55	1	732	28	2	1.25	9	28
1894	0	1	69719.0	99	0	0	49	0	801	11	0	2.0	9	11
1895	0	1	49160.0	29	0	0	74	1	236	12	0	0.5	10	12
1896	1	0	24882.0	52	0	0	45	1	80	5	1	0.17	11	5
1897	0	1	90933.0	90	0	0	69	0	1685	15	1	4.0	9	15
1898	0	1	113734.0	9	0	0	78	0	277	27	0	27.0	9	27
1899	0	0	59292.0	71	0	0	73	1	507	18	0	1.0	10	18
1900	0	0	45759.0	13	0	0	59	2	68	7	0	0.29	10	7
1901	0	1	22148.0	16	0	0	40	0	49	5	0	0.14	9	5
1902	0	0	73395.0	94	0	0	36	0	397	15	0	2.0	9	15
1903	0	1	29819.0	77	0	0	52	1	39	9	0	0.5	10	9
1904	0	0	45688.0	20	0	0	55	1	306	14	1	0.75	9	14
1905	0	0	62820.0	51	0	0	69	0	976	14	0	3.0	10	14
1906	0	0	60491.0	81	0	0	52	1	1028	28	0	1.2	10	28
1907	0	0	33235.0	71	0	0	37	1	70	7	0	0.43	9	7
1908	0	0	35701.0	36	0	0	64	0	46	5	0	0.17	10	5
1909	0	0	31535.0	95	0	0	43	1	51	5	1	0.14	10	5
1910	0	0	92556.0	32	0	0	63	0	1263	21	0	0.0	9	21
1911	0	1	67384.0	32	0	0	53	1	1490	22	1	1.4	11	22
1912	0	0	80573.0	85	0	0	52	0	1564	24	0	2.0	11	24
1913	0	0	77870.0	93	0	1	56	1	1815	18	2	0.62	11	18
1914	0	1	52278.0	24	0	0	60	1	1198	31	0	1.25	10	31
1915	0	1	57107.0	44	0	1	55	1	416	23	2	0.5	11	23
1916	0	0	18929.0	15	0	0	33	0	85	6	0	0.17	10	6
1917	0	1	36038.0	82	0	0	42	1	47	8	0	0.5	10	8
1918	0	1	20180.0	27	0	0	47	0	137	8	0	0.29	10	8
1919	0	0	34230.0	72	0	0	58	2	21	4	0	0.14	11	4
1920	0	1	31878.0	7	0	0	46	1	70	6	0	0.33	9	6
1921	0	0	70932.0	57	0	0	51	1	909	22	0	2.0	9	22
1922	0	1	91249.0	84	0	1	67	0	1676	22	4	1.75	11	22
1923	0	1	77598.0	53	0	0	80	0	1735	26	1	2.33	10	26
1924	0	1	80982.0	48	1	0	64	2	1191	30	0	2.2	10	30
1925	0	0	22701.0	2	0	0	46	1	24	5	0	0.2	10	5
1926	0	0	55212.0	65	0	0	54	1	1182	20	2	0.5	11	20
1927	0	0	70617.0	45	0	0	53	0	1280	14	0	1.5	10	14
1928	0	1	64849.0	42	0	1	66	0	1336	19	0	1.8	11	19
1929	0	0	62694.0	29	0	0	58	2	749	24	0	1.29	10	24
1930	0	0	61917.0	83	0	0	49	2	91	7	0	0.4	10	7
1931	0	0	67472.0	93	0	0	76	1	414	15	0	1.33	10	15
1932	0	0	21059.0	40	0	0	41	1	44	9	0	0.5	9	9
1933	0	0	29543.0	47	0	0	55	2	63	8	0	0.43	9	8
1934	0	0	75903.0	50	0	0	72	1	901	23	0	2.0	10	23
1935	0	0	34984.0	40	0	0	48	2	38	6	0	0.14	11	6
1936	0	1	54998.0	3	0	1	67	1	455	20	0	1.0	10	20
1937	0	1	54356.0	62	0	1	74	1	775	24	0	1.38	11	24
1938	0	0	34242.0	25	0	0	64	1	15	4	0	0.0	9	4
1939	0	0	25410.0	48	0	0	50	1	38	6	0	0.25	10	6
1940	0	0	73356.0	56	0	1	39	0	1512	22	3	2.5	9	22
1941	0	0	28320.0	68	0	0	73	1	43	5	0	0.12	10	5
1942	0	1	23763.0	64	0	0	46	1	42	5	0	0.14	11	5
